,gene,avg_astro,avg_MG,log(astro/MG),|log(astro/MG)|,chrom,start,end
14676,WDFY4,0.09999999999999999,3.6086799999999997,-3.58592714750269,3.58592714750269,10,49892921.0,50191001.0
14677,WDHD1,0.7740473999999999,0.6026856666666667,0.25023733368895984,0.25023733368895984,14,55405668.0,55493823.0
14678,WDPCP,0.8742415999999998,0.3550066666666667,0.9012201990198858,0.9012201990198858,2,63348518.0,64054977.0
14679,WDR11,4.806479000000001,3.431673333333334,0.3369168049302741,0.3369168049302741,10,122610695.0,122669036.0
14680,WDR12,3.516049,1.97026,0.5791724022802868,0.5791724022802868,2,203745323.0,203879521.0
14681,WDR16,0.12201379999999999,0.10000000000000002,0.1989639671022719,0.1989639671022719,17,9479944.0,9546776.0
14682,WDR17,8.672078,0.2740613333333333,3.454511792483007,3.454511792483007,4,176986985.0,177103985.0
14683,WDR18,0.14045780000000002,0.10000000000000002,0.3397369017979639,0.3397369017979639,19,984328.0,994569.0
14684,WDR19,5.4029229999999995,2.13071,0.930484845907076,0.930484845907076,4,39184024.0,39287430.0
14685,WDR24,0.11639970000000002,0.10000000000000002,0.1518597719863371,0.1518597719863371,16,734622.0,740444.0
14686,WDR25,0.45654500000000003,0.25889066666666666,0.5672814351466499,0.5672814351466499,14,100842755.0,100996640.0
14687,WDR27,0.3427319999999999,0.25825000000000004,0.2830206926522619,0.2830206926522619,6,169857307.0,170102159.0
14688,WDR3,1.1141333000000002,0.8242396666666667,0.3013707269917933,0.3013707269917933,1,118472343.0,118503049.0
14689,WDR31,1.1604339,0.10000000000000002,2.4513790798965505,2.4513790798965505,9,116077951.0,116102578.0
14690,WDR34,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,9,131395940.0,131419066.0
14691,WDR35,5.025243000000001,1.3390366666666669,1.3225233610311464,1.3225233610311464,2,20110021.0,20189892.0
14692,WDR36,2.1777349999999998,3.1071500000000003,-0.3554205614771265,0.3554205614771265,5,110427414.0,110466200.0
14693,WDR38,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,9,127615755.0,127620160.0
14694,WDR4,0.12474049999999999,0.20079900000000003,-0.47606882829820757,0.47606882829820757,21,44263204.0,44299678.0
14695,WDR44,3.5792840000000004,3.8396033333333333,-0.07020628224291339,0.07020628224291339,X,117480036.0,117590949.0
14696,WDR45,2.522441,1.6306053333333335,0.4362757674565429,0.4362757674565429,X,48929385.0,48958108.0
14697,WDR45L,6.7397420000000015,9.165523333333335,-0.3074273356927876,0.3074273356927876,17,80572438.0,80606411.0
14698,WDR46,0.1153912,0.13785333333333336,-0.17786222338319174,0.17786222338319174,6,33246885.0,33257304.0
14699,WDR47,10.468572,3.5310733333333335,1.0867757407331409,1.0867757407331409,1,109512836.0,109584850.0
14700,WDR48,8.579934,2.4050800000000003,1.2718430541248396,1.2718430541248396,3,39093489.0,39138155.0
14701,WDR5,0.9983278,0.754069,0.28059780353779445,0.28059780353779445,9,137001210.0,137025093.0
14702,WDR52,0.9114673,0.4572793333333333,0.6897612816992901,0.6897612816992901,3,113005777.0,113160457.0
14703,WDR53,1.0352845,1.065809,-0.029057867033922342,0.029057867033922342,3,196281056.0,196295545.0
14704,WDR54,0.14369660000000004,0.22288566666666668,-0.43895480204960463,0.43895480204960463,2,74648805.0,74652882.0
14705,WDR55,0.8450162000000001,1.4715436666666666,-0.5547114433970746,0.5547114433970746,5,140044261.0,140053709.0
14706,WDR59,4.047721,1.5883063333333334,0.9354857573420794,0.9354857573420794,16,74908107.0,75018915.0
14707,WDR5B,1.1770622000000002,0.9710489999999999,0.1924000216253249,0.1924000216253249,3,122130715.0,122134882.0
14708,WDR6,8.078088999999999,3.81021,0.7514710289292378,0.7514710289292378,3,49044495.0,49053386.0
14709,WDR60,3.1053809999999995,0.7601213333333332,1.4074136224932887,1.4074136224932887,7,158649269.0,158749438.0
14710,WDR62,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,19,36545783.0,36596012.0
14711,WDR63,0.29503180000000007,0.10000000000000002,1.0819129611522609,1.0819129611522609,1,85464830.0,85598821.0
14712,WDR64,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,241815580.0,241965435.0
14713,WDR65,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,43637820.0,43720029.0
14714,WDR67,2.5469250000000003,0.6834883333333334,1.3154324411275968,1.3154324411275968,8,124054208.0,124164393.0
14715,WDR69,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,228735770.0,228789060.0
14716,WDR70,2.2745620000000004,4.45231,-0.6716355562207711,0.6716355562207711,5,37379314.0,37753537.0
14717,WDR72,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,15,53805938.0,54055075.0
14718,WDR73,2.6946253,0.8597813333333333,1.1423363450751363,1.1423363450751363,15,85185999.0,85197574.0
14719,WDR74,0.6458566999999998,0.8352433333333334,-0.25714544701274,0.25714544701274,11,62599814.0,62609281.0
14720,WDR75,6.161346,5.616283333333333,0.09262514362685384,0.09262514362685384,2,190306159.0,190340291.0
14721,WDR76,0.3647375,0.42217566666666667,-0.1462435823732487,0.1462435823732487,15,44119161.0,44160617.0
14722,WDR77,5.107214999999999,10.014816666666666,-0.6734114172166457,0.6734114172166457,1,111982512.0,111991998.0
14723,WDR78,1.3717057000000001,0.11888966666666667,2.4456143887488913,2.4456143887488913,1,67278568.0,67390570.0
14724,WDR81,0.2787945,0.20952199999999999,0.2856462055066252,0.2856462055066252,17,1619817.0,1641893.0
14725,WDR83,0.19743390000000005,0.10000000000000002,0.6802336587897445,0.6802336587897445,19,12777614.0,12786646.0
14726,WDR85,1.5480321,0.671631,0.8350307078030303,0.8350307078030303,9,140449356.0,140473387.0
14727,WDR86,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,151072995.0,151107813.0
14728,WDR89,1.5764232,0.8368073333333332,0.6333199054735205,0.6333199054735205,14,64063757.0,64108579.0
14729,WDR90,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,16,699311.0,717833.0
14730,WDR91,1.4362745,8.711896666666666,-1.802636916178816,1.802636916178816,7,134868590.0,134896316.0
14731,WDR92,1.2810213999999998,0.5524293333333333,0.8410874857133867,0.8410874857133867,2,68350068.0,68384692.0
14732,WDR93,0.1062104,0.10000000000000002,0.06025184646198195,0.06025184646198195,15,90234028.0,90286869.0
14733,WDR96,0.696383,0.10000000000000002,1.9407296103500848,1.9407296103500848,10,105889646.0,105992120.0
14734,WDSUB1,1.6986457000000001,1.2549376666666667,0.3027453831558846,0.3027453831558846,2,160092304.0,160143310.0
14735,WDTC1,0.9651584,0.45007833333333336,0.7628705912570708,0.7628705912570708,1,27561007.0,27635110.0
14736,WEE1,0.8456916,0.14375133333333334,1.7720697991418723,1.7720697991418723,11,9595228.0,9615004.0
14737,WEE2,0.17837040000000004,0.10000000000000002,0.5786921011091796,0.5786921011091796,7,141408153.0,141431071.0
14738,WFDC1,1.8238709,0.10000000000000002,2.903546203632496,2.903546203632496,16,84328252.0,84363457.0
14739,WFDC11,0.1093445,0.10000000000000002,0.08933326265894712,0.08933326265894712,20,44277202.0,44298909.0
14740,WFDC12,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,20,43752066.0,43753106.0
14741,WFDC13,0.115509,0.10000000000000002,0.1441782630159113,0.1441782630159113,20,44330655.0,44337456.0
14742,WFDC2,0.508368,0.11834733333333335,1.4575817911010216,1.4575817911010216,20,44098346.0,44110172.0
14743,WFDC3,0.23281700000000005,0.10000000000000002,0.8450825512580478,0.8450825512580478,20,44376583.0,44420571.0
14744,WFDC5,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,20,43738093.0,43743813.0
14745,WFDC8,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,20,44179792.0,44207965.0
14746,WFDC9,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,20,44236578.0,44259907.0
14747,WFIKKN1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,16,680932.0,684116.0
14748,WFIKKN2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,17,48912011.0,48919709.0
14749,WHAMM,1.4725534,2.007423333333333,-0.30985407524739805,0.30985407524739805,15,83477973.0,83503611.0
14750,WHSC1,3.9698,1.7932666666666668,0.7946768055029434,0.7946768055029434,4,1873151.0,1983934.0
14751,WIBG,1.0813614,0.684609,0.4571282094681985,0.4571282094681985,12,56295197.0,56326402.0
14752,WIF1,68.73313999999999,0.11555166666666668,6.388268988703085,6.388268988703085,12,65444406.0,65515346.0
14753,WIPF1,1.1335927,7.821586666666666,-1.9314954628144747,1.9314954628144747,2,175424300.0,175547644.0
14754,WIPF2,7.46863,3.1477466666666665,0.864024729115447,0.864024729115447,17,38375574.0,38440388.0
14755,WIPF3,0.4311955,0.988858,-0.8299891583933499,0.8299891583933499,7,29846102.0,29956682.0
14756,WIPI1,6.172594000000001,5.20255,0.17097028095530117,0.17097028095530117,17,66417423.0,66453653.0
14757,WIPI2,2.5311170000000005,1.6182336666666666,0.44732548209753054,0.44732548209753054,7,5229819.0,5273457.0
14758,WISP1,0.277335,0.10000000000000002,1.0200559757623342,1.0200559757623342,8,134203282.0,134240603.0
14759,WISP2,0.12228920000000001,0.10000000000000002,0.20121854536498404,0.20121854536498404,20,43343485.0,43357150.0
14760,WISP3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,6,112375275.0,112392171.0
14761,WIZ,0.3870726,0.16656866666666667,0.8432046355206223,0.8432046355206223,19,15532319.0,15560762.0
14762,WNK4,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,17,40932649.0,40949061.0
14763,WNT1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,12,49372398.0,49375459.0
14764,WNT10A,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,219745085.0,219764303.0
14765,WNT10B,0.10165360000000001,0.10000000000000002,0.016400769101053626,0.016400769101053626,12,49359123.0,49365546.0
14766,WNT11,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,11,75897369.0,75921803.0
14767,WNT16,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,120965421.0,120981158.0
14768,WNT2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,116916685.0,116963343.0
14769,WNT2B,0.23376090000000005,1.2204110000000001,-1.6526441681424635,1.6526441681424635,1,113009163.0,113065288.0
14770,WNT3,0.1130679,0.10000000000000002,0.12281833722092265,0.12281833722092265,17,44841694.0,44896082.0
14771,WNT3A,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,228194752.0,228248961.0
14772,WNT4,0.09999999999999999,0.19687033333333334,-0.6773751196071653,0.6773751196071653,1,22446461.0,22470462.0
14773,WNT5A,0.18915739999999998,2.50828,-2.5847730655610306,2.5847730655610306,3,55499743.0,55523973.0
14774,WNT5B,0.15973820000000002,0.37667233333333333,-0.8578394420581509,0.8578394420581509,12,1639057.0,1756409.0
14775,WNT6,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,219724544.0,219738955.0
14776,WNT7B,2.7692450999999996,0.10000000000000002,3.3211598489752285,3.3211598489752285,22,46316242.0,46373009.0
14777,WNT8A,0.1168269,0.10000000000000002,0.1555231661083466,0.1555231661083466,5,137419581.0,137428054.0
14778,WNT8B,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,102222798.0,102243501.0
14779,WNT9A,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,228106357.0,228135631.0
14780,WNT9B,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,17,44910621.0,44964096.0
14781,WRAP53,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,17,7589389.0,7606820.0
14782,WRB,12.081146,2.11879,1.740800884532233,1.740800884532233,21,40752170.0,40800454.0
14783,WRN,3.4949850000000007,2.2300899999999997,0.44928714042904055,0.44928714042904055,8,30891317.0,31031285.0
14784,WSCD2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,12,108523248.0,108644314.0
14785,WT1,0.10155499999999999,0.10000000000000002,0.015430337655357375,0.015430337655357375,11,32409321.0,32457176.0
14786,WTAP,4.930327,16.518833333333333,-1.209095829674732,1.209095829674732,6,160146617.0,160177351.0
14787,WTIP,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,19,34971874.0,34992085.0
14788,WWC2,0.6213027999999999,1.7502933333333335,-1.03572010817964,1.03572010817964,4,184020446.0,184241930.0
14789,WWOX,5.24371,1.0933566666666665,1.5677767881119289,1.5677767881119289,16,78133551.0,79246031.0
14790,WWP2,2.0718419999999997,2.1362366666666666,-0.03060764729800622,0.03060764729800622,16,69796209.0,69975644.0
14791,WWTR1,2.559694,0.10000000000000002,3.242472813091087,3.242472813091087,3,149235022.0,149454501.0
14792,XAB2,0.36887450000000005,0.11614133333333333,1.1556486375142376,1.1556486375142376,19,7684412.0,7694451.0
14793,XAF1,5.573028,6.672409999999999,-0.1800425812090339,0.1800425812090339,17,6659156.0,6678962.0
14794,XCL1,0.09999999999999999,0.3425843333333334,-1.2313476701153374,1.2313476701153374,1,168545711.0,168551315.0
14795,XCR1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,3,46058516.0,46069234.0
14796,XDH,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,31557187.0,31637581.0
14797,XIRP1,0.12316610000000001,4.285656666666667,-3.5494952161565023,3.5494952161565023,3,39224701.0,39234087.0
14798,XIRP2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,167744997.0,168116263.0
14799,XK,0.13604920000000004,0.10000000000000002,0.30784639903276934,0.30784639903276934,X,37545012.0,37591383.0
14800,XKR4,0.20311999999999997,0.10000000000000002,0.7086267514083312,0.7086267514083312,8,56014949.0,56438714.0
14801,XKR5,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,8,6666038.0,6693166.0
14802,XKR6,0.23193389999999997,0.10000000000000002,0.8412822312894691,0.8412822312894691,8,10753555.0,11058875.0
14803,XKR7,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,20,30555805.0,30586256.0
14804,XKR8,1.2996159000000003,1.0026376666666668,0.2594345651428007,0.2594345651428007,1,28285973.0,28294607.0
14805,XKR9,0.16501210000000002,0.139227,0.16991310993647488,0.16991310993647488,8,71581600.0,71702606.0
14806,XKRX,0.1635075,0.10000000000000002,0.4916886748567817,0.4916886748567817,X,100168431.0,100184422.0
14807,XPA,5.339525,4.192143333333333,0.24192455915867622,0.24192455915867622,9,100437191.0,100459639.0
14808,XPC,3.0606079999999998,2.9213533333333337,0.04656660980731448,0.04656660980731448,3,14186647.0,14220283.0
14809,XPNPEP2,0.10296430000000001,0.10000000000000002,0.029212140219460645,0.029212140219460645,X,128872950.0,128903514.0
14810,XPNPEP3,3.276091,1.7111966666666667,0.6494580125493996,0.6494580125493996,22,41253081.0,41368585.0
14811,XPO4,2.947425,2.5570800000000005,0.1420659253293394,0.1420659253293394,13,21351469.0,21477187.0
14812,XPO5,3.292333,1.2767286666666668,0.9472953546986359,0.9472953546986359,6,43490072.0,43543812.0
14813,XPO7,9.205632000000001,3.529336666666667,0.9587055305042936,0.9587055305042936,8,21777180.0,21864096.0
14814,XPOT,9.590871,3.85933,0.9103181152645834,0.9103181152645834,12,64798130.0,64844907.0
14815,XRCC1,2.6488258000000005,1.150796,0.8336625706168809,0.8336625706168809,19,44047464.0,44079730.0
14816,XRCC2,0.2739749,0.10000000000000002,1.0078663103644916,1.0078663103644916,7,152341864.0,152373250.0
14817,XRCC3,0.13186970000000003,0.1355586666666667,-0.027590197098140208,0.027590197098140208,14,104163946.0,104181841.0
14818,XRCC5,22.65939,36.553733333333334,-0.47820898860712285,0.47820898860712285,2,216972187.0,217071026.0
14819,XRCC6BP1,0.5314171,0.480205,0.10133411589625053,0.10133411589625053,12,58335324.0,58351052.0
14820,XRRA1,1.0789989999999998,0.37451066666666666,1.0581687535009823,1.0581687535009823,11,74518784.0,74660245.0
14821,XYLB,0.22451859999999998,0.5245453333333333,-0.8485733010935649,0.8485733010935649,3,38388251.0,38462839.0
14822,XYLT2,0.6094861,0.12351266666666667,1.5962724281716743,1.5962724281716743,17,48423453.0,48440499.0
14823,YAP1,6.633807,0.10000000000000002,4.194763940542197,4.194763940542197,11,101981192.0,102104154.0
14824,YARS,3.5015639999999997,1.7216383333333336,0.7099333689808169,0.7099333689808169,1,33240840.0,33283754.0
14825,YARS2,1.683424,1.0933543333333333,0.4315794736942673,0.4315794736942673,12,32880424.0,32908836.0
14826,YBEY,0.8994085,1.0284533333333332,-0.1340740095054029,0.1340740095054029,21,47706251.0,47717665.0
14827,YBX2,0.1050789,0.10000000000000002,0.049541310559761804,0.049541310559761804,17,7191571.0,7197876.0
14828,YDJC,0.14616600000000002,0.10000000000000002,0.37957277614221446,0.37957277614221446,22,21982378.0,21984353.0
14829,YEATS2,3.1736380000000004,1.17952,0.9897709878707474,0.9897709878707474,3,183415606.0,183530413.0
14830,YES1,6.217604,0.30985966666666664,2.9990203957050374,2.9990203957050374,18,721588.0,812327.0
14831,YIF1A,0.9704349999999999,0.284581,1.226726501518655,1.226726501518655,11,66052051.0,66056641.0
14832,YIF1B,0.23283090000000004,0.10000000000000002,0.8451422530198472,0.8451422530198472,19,38794200.0,38806606.0
14833,YIPF2,0.2567727000000001,0.10000000000000002,0.9430210717653602,0.9430210717653602,19,11033446.0,11039357.0
14834,YIPF4,1.5712408,1.70264,-0.08031436197805229,0.08031436197805229,2,32502979.0,32537002.0
14835,YIPF7,0.10651389999999998,0.10000000000000002,0.06310530707678448,0.06310530707678448,4,44624086.0,44680573.0
14836,YKT6,1.8769145999999999,1.5285210000000002,0.20532865721983962,0.20532865721983962,7,44240567.0,44253893.0
14837,YOD1,1.4154915,1.88103,-0.284342678548489,0.284342678548489,1,207217194.0,207226325.0
14838,YPEL1,0.9522767,0.3743446666666667,0.9336787021626468,0.9336787021626468,22,22051833.0,22090123.0
14839,YPEL2,1.1251345000000001,1.7543766666666667,-0.44421103407375284,0.44421103407375284,17,57409053.0,57479095.0
14840,YPEL4,0.1280756,0.10432733333333333,0.20508732233814359,0.20508732233814359,11,57412560.0,57417417.0
